lokalita;plocha;kmen;dr_zkr;x_m;y_m;azimut_km;vzd_km;opak_ident_km;parez;pol_parez;vyklizeni_km;sous;zlom_vyvrat;dvojak;kmen_pred;parez_pred;sous_pred;zlom_vyvrat_pred;tloustka_km;mvyska;mod_vys;tloustka_km_pred;mvyska_pred;mod_vys_pred;pno;pno_pred;vzornik2;vzornik2_pred;d13_depl;mod_vys_depl;pozn_km
70377738;1;21;SM;-11,89;-0,24;268,8;11,89;;300;100;100;100;100;100;0;;;;53,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
70378723;1;1;BK;-2,77;2,86;315,9;3,98;;700;100;200;500;100;100;0;;;;51,5;5,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;pahyl
70378723;1;2;BK;-6,54;0,97;278,4;6,61;;100;;;100;400;100;0;;;;38,3;0,0;25,7;0,0;0,0;0,0;85,0;0,0;N;N;0,0;0,0;
70378723;1;3;BK;-9,07;5,02;299,0;10,37;;100;;;100;100;100;0;;;;48,2;0,0;27,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;uschly vrchol 8m
70378723;1;4;BK;-8,68;9,02;316,1;12,52;;100;;;100;300;100;0;;;;37,9;0,0;25,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;usychajici vchol
70378723;1;5;DBZ;-2,39;10,89;347,6;11,15;;100;;;100;100;100;0;;;;44,8;0,0;24,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70378723;1;6;BK;-0,55;4,7;353,3;4,73;;100;;;100;400;100;0;;;;40,6;0,0;26,2;0,0;0,0;0,0;85,0;0,0;A;N;0,0;0,0;a
70378723;1;7;DBZ;2,64;5,26;26,7;5,89;;700;100;200;100;100;200;0;;;;32,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
70378723;1;8;DBZ;2,92;5,54;27,8;6,26;;700;100;200;100;100;200;0;;;;45,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
70378723;1;9;BK;7,48;8,17;42,5;11,08;;700;100;200;500;100;100;0;;;;51,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
70378723;1;10;BK;9,21;-0,46;92,9;9,22;;100;;;100;100;100;0;;;;39,4;0,0;26,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;usychajici vrchol
70378723;1;11;BK;10,28;-2,29;102,6;10,53;;100;;;100;100;100;0;;;;42,2;0,0;26,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70378723;1;12;BK;3,01;-8,85;161,2;9,35;;100;;;100;100;100;0;;;;65,6;29,1;29,2;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;a
70378723;1;13;BK;-2,76;-8,55;197,9;8,98;;100;;;100;100;100;0;;;;32,4;0,0;24,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70378723;1;14;BK;-8,28;-5,8;235,0;10,11;;100;;;100;500;100;0;;;;37,2;0,0;25,5;0,0;0,0;0,0;70,0;0,0;N;N;0,0;0,0;vyska cca 10m,zijici
70380524;1;1;BO;0,93;3,55;14,7;3,67;;100;;;100;100;100;0;;;;29,3;20,1;20,2;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70380524;1;2;DB;1,34;2,97;24,3;3,26;;300;100;100;100;100;100;0;;;;26,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
70380524;1;3;BO;-0,42;1,75;346,5;1,8;;100;;;100;100;100;0;;;;34,3;19,5;21,1;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70380524;1;4;BO;-6,1;0,94;278,8;6,17;;100;;;100;100;100;0;;;;29,4;19,9;20,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70380524;1;5;DBZ;-1,82;-1,91;223,6;2,64;;100;;;100;100;100;0;;;;24,2;18,1;18,9;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70380524;1;6;BO;-10,64;-6,55;238,4;12,49;;200;100;100;100;100;100;0;;;;34,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
70380524;1;7;DBZ;0,21;-2,08;174,2;2,09;;100;;;100;100;100;0;;;;12,7;15,8;13,2;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70380524;1;8;DBZ;0,49;-4,48;173,8;4,51;;300;100;100;100;100;100;0;;;;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
70380524;1;9;BO;1,79;-6,2;163,9;6,45;;100;;;100;100;100;0;;;;25,6;19,7;19,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70380524;1;10;DBZ;0,53;-10,19;177,0;10,2;;100;;100;100;100;100;0;;;;35,5;0,0;21,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
70380524;1;11;MD;3,63;-1,33;110,1;3,87;;100;;;100;100;100;0;;;;27,8;20,9;22,3;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70380524;1;12;DBZ;3,17;-0,33;95,9;3,19;;100;;;100;100;100;0;;;;12,0;10,4;12,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70380524;1;13;BO;6,39;-2,26;109,5;6,78;;200;100;100;100;100;100;0;;;;30,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
70380524;1;14;BO;6,83;0,64;84,6;6,86;;200;100;100;100;100;100;0;;;;26,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
70380524;1;15;MD;9,47;-0,49;93,0;9,48;;100;;;100;100;100;0;;;;31,0;0,0;23,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70380524;1;16;BO;7,18;2,72;69,3;7,68;;100;;;100;100;100;0;;;;31,2;20,2;20,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;1;SM;6,19;-1,74;105,7;6,43;;100;;;100;100;100;0;;;;15,5;0,0;15,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;2;BK;4,93;-4,88;134,7;6,94;;100;;;100;200;100;0;;;;17,5;0,0;16,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;3;BK;1,48;-0,36;103,7;1,52;;100;;;100;100;100;0;;;;34,2;21,0;21,6;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;h
70382021;1;4;SM;-0,13;-4,66;181,6;4,66;;100;;;100;100;100;0;;;;20,5;0,0;18,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;5;SM;1,51;-6,45;166,8;6,62;;100;;;100;100;100;0;;;;13,5;0,0;13,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;6;SM;-0,81;-6,79;186,8;6,84;;100;;;100;100;100;0;;;;17,4;0,0;16,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;7;MD;-5,05;-3,3;236,8;6,03;;100;;;100;100;100;0;;;;15,6;0,0;16,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;8;SM;-10,21;-6,68;236,8;12,2;;100;;;100;100;100;0;;;;30,0;0,0;23,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;9;DG;-2,22;2,95;323,0;3,69;;100;;;100;100;100;0;;;;68,4;34,1;34,2;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70382021;1;10;BK;-2,52;3,87;326,9;4,62;;100;;;100;100;100;0;;;;33,2;21,7;21,4;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;h
70382021;1;11;BK;0,16;3,06;3,0;3,06;;100;;;100;100;100;0;;;;21,8;16,7;18,2;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;h
70382021;1;12;BK;2,06;5,43;20,8;5,81;;100;;;100;100;100;0;;;;30,9;0,0;20,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;13;BK;-3,19;10,79;343,5;11,25;;100;;;100;100;100;0;;;;39,4;0,0;22,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;14;BK;4,2;4,58;42,5;6,21;;100;;;100;100;100;0;;;;12,6;0,0;13,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;15;BK;0,87;1,33;33,2;1,59;;300;100;100;100;100;100;0;;;;46,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70382021;1;16;SM;-2,32;-2,79;219,7;3,63;;200;100;100;100;100;100;0;;;;15,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;17;MD;-3,36;-5,27;212,5;6,25;;200;100;100;100;100;100;0;;;;20,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382021;1;18;BK;8,19;2,36;73,9;8,52;;300;100;100;100;100;100;0;;;;33,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382598;1;1;BK;0,79;-4,64;170,3;4,71;;100;;;100;100;100;0;;;;17,4;0,0;19,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382598;1;2;BK;1,35;-5,44;166,1;5,61;;100;;;100;100;100;0;;;;36,5;27,6;29,3;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;A
70382598;1;3;BK;2,71;-6,22;156,5;6,78;;100;;;100;100;100;0;;;;12,4;0,0;14,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382598;1;4;BK;-4,41;-8,47;207,5;9,55;;100;;;100;100;100;0;;;;44,5;0,0;31,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382598;1;5;BR;-4,11;4,66;318,6;6,21;;100;;;100;100;100;0;;;;37,6;29,8;25,6;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;A
70382598;1;6;LP;0,38;9,26;2,3;9,27;;100;;;100;100;100;0;;;;47,3;0,0;33,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382598;1;7;BK;5,13;4,02;51,9;6,52;;100;;;100;100;100;0;;;;18,9;0,0;21,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382598;1;8;BK;7,37;2,11;74,0;7,67;;100;;;100;100;100;0;;;;47,9;36,1;32,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;A
70382598;1;9;BK;11,74;4,06;70,9;12,42;;100;;;100;100;100;0;;;;39,2;0,0;30,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382598;1;10;LP;3,57;0,83;76,9;3,67;;100;;;100;100;100;0;;;;49,1;34,7;34,1;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;Usychajici
70382758;1;1;MD;0,72;-1,54;154,9;1,7;;100;;;100;100;100;0;;;;15,7;10,3;13,3;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;A
70382758;1;2;MD;4,08;-0,5;97,0;4,11;;100;;;100;100;100;0;;;;16,2;0,0;13,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382758;1;3;MD;5,57;-2,22;111,7;6,0;;100;;;100;100;100;0;;;;14,9;0,0;12,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382758;1;4;MD;3,1;-5,83;152,0;6,6;;100;;;100;100;100;0;;;;15,3;0,0;12,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382758;1;5;MD;0,85;0,66;52,2;1,08;;100;;;100;100;100;0;;;;8,3;7,0;5,6;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;A
70382758;1;6;MD;1,03;3,03;18,8;3,2;;100;;;100;100;200;0;;;;15,0;0,0;12,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382758;1;7;SM;0,03;4,55;0,4;4,55;;200;100;100;100;100;100;0;;;;65,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
70382758;1;8;TR;-10,5;-3,25;252,8;10,99;;100;;;100;100;100;0;;;;33,6;0,0;25,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70382758;1;9;BO;-7,5;-3,49;245,0;8,27;;200;100;100;100;100;100;0;;;;50,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
70383038;1;1;DBZ;8,62;2,0;76,9;8,85;;100;;;100;100;100;0;;;;39,2;0,0;26,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70383038;1;2;BO;4,24;5,94;35,5;7,3;;100;;;200;100;100;0;;;;46,3;0,0;29,3;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70383038;1;3;BK;-7,67;6,71;311,2;10,19;;100;;;100;100;100;0;;;;66,8;35,9;35,6;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;h
70383038;1;4;BK;-6,95;4,56;303,3;8,31;;100;;;100;100;100;0;;;;52,5;36,4;33,7;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;h
70383038;1;5;BK;-10,11;-6,72;236,4;12,14;;100;;;100;100;100;0;;;;56,9;0,0;34,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70383038;1;6;BK;-5,17;-6,62;218,0;8,4;;100;;;100;100;100;0;;;;67,2;35,7;35,7;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;h
70383038;1;7;DBZ;0,73;-12,38;176,6;12,4;;100;;;100;100;100;0;;;;30,0;0,0;24,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70383038;1;8;DBZ;-0,88;-6,52;187,7;6,58;;100;;;100;100;100;0;;;;24,2;0,0;22,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70383038;1;9;DBZ;-1,87;-3,14;210,8;3,65;;100;;;100;200;100;0;;;;21,3;0,0;20,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;h
70383038;1;10;DBZ;4,1;-7,11;150,0;8,21;;100;;;100;100;100;0;;;;30,6;0,0;24,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70383038;1;11;DBZ;6,75;-3,35;116,4;7,54;;100;;;100;100;100;0;;;;36,2;0,0;25,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70383038;1;12;DBZ;-1,0;0,84;310,0;1,31;;100;;;100;100;100;0;;;;30,0;23,7;24,1;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;h
70383038;1;13;DBZ;3,39;-0,42;97,1;3,42;;100;;;100;100;100;0;;;;32,5;27,1;24,8;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;h
70383519;1;1;BK;-0,42;-0,5;220,0;0,65;;100;;;100;100;100;0;;;;7,1;8,6;8,2;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70383519;1;2;MD;-6,79;2,84;292,7;7,36;;100;;;100;100;100;0;;;;47,7;32,8;32,2;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70383519;1;3;SM;-7,26;5,96;309,4;9,39;;100;;;100;100;100;0;;;;34,1;0,0;29,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70383519;1;4;BK;0,56;2,71;11,7;2,77;;100;;;100;100;100;0;;;;9,6;0,0;11,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70383519;1;5;JR;3,87;-1,29;108,4;4,08;;100;;;100;100;200;0;;;;12,1;0,0;12,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70384544;1;1;MD;1,77;-1,44;129,1;2,28;;100;;;100;100;100;0;;;;50,8;31,2;31,4;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70386487;1;1;SM;5,54;-3,3;120,8;6,45;;100;;;200;100;100;0;;;;46,2;0,0;34,1;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70386487;1;2;MD;1,94;-2,07;136,9;2,84;;200;;100;100;100;100;0;;;;43,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
70386487;1;3;MD;2,25;4,81;25,1;5,31;;200;;;100;100;100;0;;;;36,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
70386487;1;4;MD;4,26;2,68;57,8;5,03;;100;;;100;100;100;0;;;;42,1;36,6;35,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;a
70386487;1;5;MD;1,98;7,09;15,6;7,36;;100;;;100;100;100;0;;;;47,0;36,5;35,9;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;a
70386487;1;6;MD;2,33;12,01;11,0;12,23;;100;;;100;100;100;0;;;;44,2;0,0;35,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70386751;1;1;BK;-1,47;-0,48;251,9;1,55;;100;;;100;100;100;0;;;;25,1;19,6;20,7;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;a
70386751;1;2;BO;-2,43;-0,29;263,2;2,45;;100;;;100;100;100;0;;;;45,2;27,0;28,9;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;a
70386751;1;3;BK;-5,51;-1,85;251,4;5,81;;100;;;100;100;100;0;;;;17,9;0,0;17,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70386751;1;4;BO;-6,35;-3,39;241,9;7,2;;100;;;100;100;100;0;;;;55,5;33,9;30,5;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;a
70386751;1;5;BR;-6,67;-1,23;259,6;6,78;;100;;;100;100;100;0;;;;12,2;0,0;11,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70386751;1;6;DBZ;-2,41;-4,81;206,6;5,38;;100;;;100;100;100;0;;;;30,6;0,0;24,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70386751;1;7;BK;-2,67;-5,83;204,6;6,41;;100;;;100;100;100;0;;;;18,5;0,0;17,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70386751;1;8;BK;-4,22;-7,25;210,2;8,39;;100;;;100;100;100;0;;;;32,4;0,0;22,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70386751;1;9;BK;-5,25;-10,87;205,8;12,07;;100;;;100;100;100;0;;;;30,7;0,0;22,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70386751;1;10;DBZ;1,54;-3,95;158,7;4,24;;100;;;100;100;100;0;;;;43,4;28,8;27,3;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;a
70386751;1;11;DBZ;3,61;-3,79;136,4;5,23;;100;;;100;100;100;0;;;;42,1;27,8;27,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;a
70386751;1;12;JD;6,49;-10,34;147,9;12,21;;100;;;100;100;100;0;;;;37,0;0,0;26,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70386751;1;13;JD;9,51;-6,78;125,5;11,68;;100;;;100;100;100;0;;;;30,6;0,0;23,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;1;DG;0,88;0,47;61,9;1,0;;100;;;100;100;100;0;;;;14,8;13,1;14,9;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70387560;1;2;DG;3,71;0,29;85,5;3,72;;100;;;100;100;100;0;;;;18,7;18,4;17,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;3;SM;2,76;-0,98;109,5;2,93;;200;100;100;100;100;100;0;;;;41,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
70387560;1;4;DG;6,2;0,05;89,5;6,2;;100;;;100;100;100;0;;;;15,9;0,0;15,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;5;DG;4,57;2,26;63,7;5,1;;100;;;100;100;100;0;;;;15,7;0,0;15,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;6;DG;3,54;2,92;50,5;4,59;;100;;;100;100;100;0;;;;12,9;0,0;13,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;7;DG;1,97;2,1;43,2;2,88;;100;;;100;100;100;0;;;;12,4;15,2;12,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;8;DG;-0,04;1,78;358,7;1,78;;100;;;100;100;100;0;;;;11,8;14,1;12,1;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70387560;1;9;BK;-0,51;12,35;357,6;12,36;;100;;;100;100;100;0;;;;48,1;0,0;28,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;10;BK;-4,2;9,95;337,1;10,8;;100;;;100;100;100;0;;;;55,8;29,2;29,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;11;DBZ;-6,34;7,61;320,2;9,9;;100;;;100;100;100;0;;;;36,8;0,0;22,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;12;DG;-1,5;5,9;345,7;6,09;;100;;;100;100;100;0;;;;12,6;0,0;12,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;13;DG;-0,74;2,46;343,3;2,57;;100;;;100;100;100;0;;;;9,1;0,0;9,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;14;DG;-2,34;1,72;306,3;2,9;;100;;;100;100;100;0;;;;17,0;15,2;16,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;15;DG;-3,17;0,54;279,7;3,22;;100;;;100;100;100;0;;;;18,8;16,4;17,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;16;DG;-2,06;-0,73;250,5;2,19;;100;;;100;100;100;0;;;;11,9;11,2;12,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;17;SM;-3,87;-0,4;264,1;3,89;;200;100;100;100;100;100;0;;;;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
70387560;1;18;DBZ;-5,56;0,85;278,7;5,62;;300;100;100;100;100;100;0;;;;20,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
70387560;1;19;DG;-5,85;1,68;286,0;6,09;;100;;;100;100;100;0;;;;12,5;0,0;12,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;20;DG;-6,8;0,64;275,4;6,83;;100;;;100;100;100;0;;;;21,4;0,0;19,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;21;DBZ;5,68;-9,06;147,9;10,69;;300;100;100;100;100;100;0;;;;55,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
70387560;1;22;DBZ;7,2;-8,43;139,5;11,09;;100;;;100;100;100;0;;;;33,6;0,0;21,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70387560;1;23;BK;9,83;-7,38;126,9;12,29;;100;;100;100;100;100;0;;;;32,5;0,0;24,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70388945;1;1;MD;1,65;7,27;12,8;7,45;;100;;;100;100;100;0;;;;40,9;32,8;31,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70388945;1;2;DG;-0,41;10,92;357,8;10,93;;100;;;100;600;100;0;;;;34,0;0,0;26,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70388945;1;3;BK;-2,7;7,23;339,5;7,72;;300;100;100;100;100;100;0;;;;53,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70388945;1;4;DG;-1,13;3,05;339,7;3,25;;100;;;100;100;100;0;;;;60,1;33,2;33,3;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70388945;1;5;HB;-5,15;3,76;306,1;6,38;;100;;;100;100;100;0;;;;25,2;17,9;18,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70388945;1;6;BO;-8,23;-0,11;269,2;8,23;;100;;;100;100;100;0;;;;34,1;26,1;25,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70388945;1;7;DG;-10,7;-6,1;240,3;12,32;;100;;;100;100;100;0;;;;51,8;31,9;31,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70388945;1;8;BO;-11,66;-0,02;269,9;11,66;;100;;;100;100;100;0;;;;40,3;0,0;26,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70388945;1;9;SM;-3,89;-6,99;209,1;8,0;;100;;;100;100;100;0;;;;49,0;31,4;31,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70388945;1;10;SM;1,83;-8,84;168,3;9,03;;200;100;100;100;100;100;0;;;;55,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70388945;1;11;SM;-0,07;-2,26;181,8;2,26;;200;100;100;100;100;100;0;;;;39,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70388945;1;12;DG;4,58;-3,19;124,9;5,58;;100;;;100;100;100;0;;;;26,2;0,0;22,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70388945;1;13;HB;5,33;-2,2;112,4;5,77;;100;;;100;100;100;0;;;;22,5;0,0;17,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70388945;1;14;DBZ;6,32;0,58;84,8;6,35;;100;;;100;100;100;0;;;;38,4;20,7;21,4;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
70389512;1;1;SM;-1,17;-0,2;260,3;1,19;;100;;;100;100;100;0;;;;33,1;29,2;27,9;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;A
70389512;1;2;HB;-1,18;-1,57;216,9;1,96;;100;;;100;100;100;0;;;;8,3;9,2;9,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;A
70389512;1;3;SM;-3,57;-2,87;231,2;4,58;;200;100;100;100;100;100;0;;;;31,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
70389512;1;4;SM;-7,16;-6,03;229,9;9,36;;100;;;100;100;100;0;;;;46,8;32,1;31,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;A
70389512;1;5;SM;0,06;-9,83;179,7;9,83;;100;;;100;100;100;0;;;;40,7;31,0;30,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;A
70389512;1;6;SM;4,5;-8,69;152,6;9,79;;200;100;100;100;100;100;0;;;;32,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
70389512;1;7;SM;5,96;-10,81;151,1;12,34;;200;100;100;100;100;100;0;;;;44,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
70389512;1;8;BK;3,73;-4,17;138,2;5,59;;100;;;100;100;100;0;;;;14,7;0,0;16,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
70389512;1;9;HB;2,66;-4,68;150,4;5,38;;100;;;100;100;100;0;;;;12,3;0,0;12,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
